Date,Origin,Dest,Depart,Arrive,Hobbs,Flight Time,Flight Distance,Fuel,Fuel/hr,Fuel/nm,Altitude,Speed
"Sun, Jun 19, 2016",,,10:44,10:44,0 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Sat, Jun 18, 2016",KBAF,KPVD,14:43,15:28,0.71 hrs,0.47 hrs,70.85 nm,7.87 gal,11.09 gal/hr,0.11 gal/nm,5069 msl,143 kts
"Sat, Jun 18, 2016",KGAI,KBAF,12:04,14:28,2.25 hrs,1.98 hrs,309.43 nm,30.95 gal,13.73 gal/hr,0.10 gal/nm,7010 msl,147 kts
"Sat, Jun 18, 2016",,,11:55,11:56,0.01 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Sat, Jun 18, 2016",KPVD,KGAI,07:08,09:19,2.07 hrs,1.88 hrs,325.51 nm,29.88 gal,14.43 gal/hr,0.09 gal/nm,8016 msl,165 kts
"Sat, Jun 18, 2016",,,07:00,07:00,0.01 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Fri, Jun 17, 2016",KBED,KPVD,16:28,17:05,0.61 hrs,0.39 hrs,56.25 nm,6.65 gal,10.99 gal/hr,0.12 gal/nm,3037 msl,138 kts
"Fri, Jun 17, 2016",,,16:17,16:17,0 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Fri, Jun 17, 2016",KACK,KBED,13:22,14:08,0.73 hrs,0.61 hrs,98.01 nm,12.30 gal,16.77 gal/hr,0.13 gal/nm,6517 msl,155 kts
"Fri, Jun 17, 2016",KACK,KACK,13:18,13:21,0.05 hrs,0.00 hrs,0.00 nm,0.13 gal,2.55 gal/hr,0.00 gal/nm,0 msl,0 kts
"Fri, Jun 17, 2016",KBED,KACK,11:07,11:54,0.74 hrs,0.56 hrs,97.58 nm,11.93 gal,16.09 gal/hr,0.12 gal/nm,5514 msl,162 kts
"Thu, Jun 16, 2016",KPWM,KBED,19:43,20:30,0.76 hrs,0.52 hrs,85.12 nm,10.80 gal,14.24 gal/hr,0.13 gal/nm,4594 msl,158 kts
"Thu, Jun 16, 2016",KBED,KPWM,16:16,17:25,1.11 hrs,0.61 hrs,95.25 nm,13.13 gal,11.86 gal/hr,0.14 gal/nm,5562 msl,149 kts
"Thu, Jun 16, 2016",KBED,KBED,15:08,15:45,0.57 hrs,0.29 hrs,31.99 nm,4.98 gal,8.82 gal/hr,0.16 gal/nm,1368 msl,100 kts
"Thu, Jun 16, 2016",,,14:45,14:46,0.01 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Wed, Jun 15, 2016",,,10:54,10:55,0.01 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Wed, Jun 15, 2016",KBED,KBED,10:19,10:53,0.54 hrs,0.39 hrs,45.23 nm,6.39 gal,11.88 gal/hr,0.14 gal/nm,1476 msl,108 kts
"Wed, Jun 15, 2016",KBED,KBED,09:22,09:28,0.09 hrs,0.00 hrs,0.00 nm,0.28 gal,3.25 gal/hr,0.00 gal/nm,0 msl,0 kts
"Wed, Jun 15, 2016",,,09:20,09:20,0 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Sun, Jun 12, 2016",KGAI,KBED,18:40,21:24,2.59 hrs,2.23 hrs,350.78 nm,33.23 gal,12.86 gal/hr,0.09 gal/nm,11021 msl,149 kts
"Sun, Jun 12, 2016",,,18:32,18:33,0.01 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Sun, Jun 12, 2016",KAGC,KGAI,08:14,09:19,1.03 hrs,0.78 hrs,154.17 nm,12.85 gal,12.52 gal/hr,0.08 gal/nm,11008 msl,187 kts
"Sun, Jun 12, 2016",,,08:05,08:06,0.01 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Fri, Jun 10, 2016",KIPT,KAGC,13:50,15:11,1.3 hrs,1.02 hrs,148.82 nm,16.26 gal,12.48 gal/hr,0.11 gal/nm,8074 msl,142 kts
"Fri, Jun 10, 2016",,,13:40,13:41,0.01 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Thu, Jun 9, 2016",KINT,KIPT,15:03,17:48,2.63 hrs,2.34 hrs,361.27 nm,33.40 gal,12.71 gal/hr,0.09 gal/nm,10006 msl,148 kts
"Thu, Jun 9, 2016",KINT,KINT,14:47,14:52,0.09 hrs,0.00 hrs,0.00 nm,0.31 gal,3.52 gal/hr,0.00 gal/nm,0 msl,0 kts
"Thu, Jun 9, 2016",,,14:43,14:44,0.01 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Wed, Jun 8, 2016",KJGG,KINT,17:56,19:32,1.5 hrs,1.27 hrs,202.86 nm,20.83 gal,13.94 gal/hr,0.10 gal/nm,6054 msl,150 kts
"Wed, Jun 8, 2016",,,17:50,17:50,0 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Wed, Jun 8, 2016",KPVD,KJGG,08:41,11:51,3.01 hrs,2.74 hrs,401.52 nm,40.82 gal,13.55 gal/hr,0.10 gal/nm,10010 msl,139 kts
"Wed, Jun 8, 2016",,,08:37,08:37,0.01 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Sun, Jun 5, 2016",KABE,KPVD,09:03,10:47,1.65 hrs,1.38 hrs,243.40 nm,22.01 gal,13.36 gal/hr,0.09 gal/nm,7083 msl,168 kts
"Sun, Jun 5, 2016",,,08:52,08:52,0.01 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Fri, Jun 3, 2016",KTEB,KABE,13:05,14:17,1.11 hrs,0.57 hrs,89.73 nm,11.25 gal,10.11 gal/hr,0.13 gal/nm,4016 msl,144 kts
"Fri, Jun 3, 2016",,,12:46,12:47,0.01 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Thu, Jun 2, 2016",KPSM,KTEB,11:40,13:33,1.82 hrs,1.59 hrs,256.27 nm,24.93 gal,13.71 gal/hr,0.10 gal/nm,8008 msl,154 kts
"Thu, Jun 2, 2016",KPSM,KPSM,11:19,11:21,0.02 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Thu, Jun 2, 2016",KPSM,KPSM,11:02,11:05,0.05 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Thu, Jun 2, 2016",KPVD,KPSM,09:17,10:09,0.83 hrs,0.58 hrs,94.41 nm,10.62 gal,12.81 gal/hr,0.11 gal/nm,7008 msl,155 kts
"Thu, Jun 2, 2016",,,09:13,09:13,0.01 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Wed, Jun 1, 2016",,,17:53,17:53,0 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Wed, Jun 1, 2016",KBED,KPVD,16:56,17:47,0.82 hrs,0.46 hrs,67.22 nm,8.05 gal,9.84 gal/hr,0.12 gal/nm,3154 msl,136 kts
"Wed, Jun 1, 2016",,,16:41,16:41,0.01 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Sat, May 28, 2016",KACK,KBED,16:30,17:22,0.82 hrs,0.62 hrs,94.52 nm,11.78 gal,14.46 gal/hr,0.12 gal/nm,4513 msl,147 kts
"Sat, May 28, 2016",KBED,KACK,10:20,11:07,0.75 hrs,0.56 hrs,95.51 nm,11.02 gal,14.70 gal/hr,0.12 gal/nm,5554 msl,163 kts
"Fri, May 27, 2016",KBED,KBED,16:13,16:17,0.07 hrs,0.00 hrs,0.00 nm,0.21 gal,3.20 gal/hr,0.00 gal/nm,0 msl,0 kts
"Fri, May 27, 2016",KBED,KBED,13:20,14:26,1.05 hrs,0.72 hrs,91.88 nm,12.04 gal,11.45 gal/hr,0.13 gal/nm,6392 msl,122 kts
"Fri, May 27, 2016",KBED,KBED,10:33,10:39,0.1 hrs,0.00 hrs,0.00 nm,0.35 gal,3.39 gal/hr,0.00 gal/nm,0 msl,0 kts
"Fri, May 27, 2016",,,10:23,10:24,0.01 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Thu, May 26, 2016",KBED,KBED,10:31,11:45,1.16 hrs,0.88 hrs,112.42 nm,14.27 gal,12.26 gal/hr,0.13 gal/nm,6549 msl,120 kts
"Wed, May 25, 2016",KTEB,KBED,21:15,22:32,1.23 hrs,0.92 hrs,165.53 nm,19.43 gal,15.84 gal/hr,0.12 gal/nm,11511 msl,171 kts
"Wed, May 25, 2016",KBED,KTEB,06:22,07:38,1.21 hrs,0.98 hrs,169.30 nm,19.35 gal,16.03 gal/hr,0.11 gal/nm,6520 msl,165 kts
"Tue, May 24, 2016",KBED,KBED,14:51,14:59,0.13 hrs,0.00 hrs,0.00 nm,0.43 gal,3.23 gal/hr,0.00 gal/nm,0 msl,0 kts
"Mon, May 23, 2016",,,10:16,10:19,0.05 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Mon, May 23, 2016",KBED,KBED,09:02,09:10,0.13 hrs,0.00 hrs,0.00 nm,0.38 gal,2.97 gal/hr,0.00 gal/nm,0 msl,0 kts
"Fri, May 20, 2016",KBTV,KBED,21:12,22:32,1.26 hrs,0.91 hrs,158.47 nm,19.11 gal,15.21 gal/hr,0.12 gal/nm,7035 msl,163 kts
"Fri, May 20, 2016",KBTV,KBTV,18:24,19:06,0.66 hrs,0.43 hrs,60.20 nm,8.70 gal,13.16 gal/hr,0.14 gal/nm,3276 msl,133 kts
"Fri, May 20, 2016",KBED,KBTV,16:46,18:09,1.33 hrs,1.00 hrs,160.86 nm,20.85 gal,15.66 gal/hr,0.13 gal/nm,8047 msl,155 kts
"Fri, May 20, 2016",,,16:36,16:37,0.01 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Fri, May 20, 2016",6B6,KBED,12:51,14:01,1.12 hrs,0.97 hrs,131.69 nm,16.98 gal,15.23 gal/hr,0.13 gal/nm,6879 msl,129 kts
"Fri, May 20, 2016",KBED,6B6,11:21,11:46,0.41 hrs,0.09 hrs,12.28 nm,2.52 gal,6.22 gal/hr,0.21 gal/nm,1788 msl,126 kts
"Wed, May 18, 2016",KBED,KBED,10:43,12:39,1.81 hrs,1.53 hrs,199.15 nm,25.14 gal,13.86 gal/hr,0.13 gal/nm,7082 msl,122 kts
"Wed, May 18, 2016",KBED,KBED,07:41,09:28,1.71 hrs,1.28 hrs,162.39 nm,19.92 gal,11.68 gal/hr,0.12 gal/nm,2737 msl,122 kts
"Tue, May 17, 2016",KBED,KBED,13:46,15:06,1.24 hrs,0.96 hrs,123.07 nm,16.98 gal,13.73 gal/hr,0.14 gal/nm,7038 msl,120 kts
"Sun, May 15, 2016",KTTN,KBED,14:59,17:22,2.29 hrs,1.73 hrs,284.52 nm,28.87 gal,12.60 gal/hr,0.10 gal/nm,8017 msl,158 kts
"Sat, May 14, 2016",KBED,KTTN,17:30,19:46,2.17 hrs,1.65 hrs,234.76 nm,27.30 gal,12.61 gal/hr,0.12 gal/nm,6046 msl,135 kts
"Sat, May 14, 2016",,,17:02,17:03,0 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Fri, May 13, 2016",KACK,KBED,13:05,14:18,1.12 hrs,0.88 hrs,138.86 nm,16.36 gal,14.56 gal/hr,0.12 gal/nm,4013 msl,146 kts
"Fri, May 13, 2016",KBED,KACK,11:12,12:09,0.89 hrs,0.68 hrs,108.66 nm,14.09 gal,15.77 gal/hr,0.13 gal/nm,5035 msl,150 kts
"Fri, May 13, 2016",,,09:55,09:56,0.01 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Tue, May 10, 2016",KHPN,KBED,09:09,10:20,1.15 hrs,0.84 hrs,140.35 nm,14.07 gal,12.23 gal/hr,0.10 gal/nm,5515 msl,162 kts
"Tue, May 10, 2016",,,08:54,08:55,0.01 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Tue, May 10, 2016",KBED,KHPN,06:38,08:53,1.21 hrs,0.85 hrs,138.71 nm,30.91 gal,25.65 gal/hr,0.22 gal/nm,4567 msl,156 kts
"Fri, May 6, 2016",KBED,KBED,09:03,09:07,0.07 hrs,0.00 hrs,0.00 nm,0.15 gal,2.08 gal/hr,0.00 gal/nm,0 msl,0 kts
"Fri, May 6, 2016",,,07:27,07:27,0.01 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Fri, May 6, 2016",KBED,MA66,07:05,08:45,1.62 hrs,1.24 hrs,181.61 nm,20.34 gal,12.55 gal/hr,0.11 gal/nm,4012 msl,141 kts
"Tue, May 3, 2016",KASH,KBED,10:17,10:47,0.47 hrs,0.31 hrs,49.23 nm,6.85 gal,14.57 gal/hr,0.14 gal/nm,4014 msl,151 kts
"Tue, May 3, 2016",KBED,KASH,09:49,10:08,0.28 hrs,0.18 hrs,25.93 nm,3.63 gal,13.12 gal/hr,0.14 gal/nm,3029 msl,127 kts
"Tue, May 3, 2016",KBED,KBED,09:38,09:49,0.17 hrs,0.00 hrs,0.00 nm,0.54 gal,3.12 gal/hr,0.00 gal/nm,0 msl,0 kts
"Tue, May 3, 2016",,,09:35,09:35,0 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Tue, May 3, 2016",,,09:34,09:35,0.01 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Mon, May 2, 2016",KBED,KBED,17:04,19:01,1.87 hrs,1.30 hrs,199.80 nm,26.18 gal,14.04 gal/hr,0.13 gal/nm,6189 msl,147 kts
"Sat, Apr 30, 2016",KSCH,KBED,20:03,21:25,1.3 hrs,0.88 hrs,145.32 nm,18.46 gal,14.20 gal/hr,0.13 gal/nm,7051 msl,158 kts
"Sat, Apr 30, 2016",KBED,KSCH,15:27,16:56,1.4 hrs,0.91 hrs,152.22 nm,19.39 gal,13.86 gal/hr,0.13 gal/nm,6010 msl,158 kts
"Sat, Apr 30, 2016",,,15:06,15:07,0.03 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Sun, Apr 24, 2016",KBED,KBED,14:48,14:54,0.11 hrs,0.00 hrs,0.00 nm,0.33 gal,3.11 gal/hr,0.00 gal/nm,0 msl,0 kts
"Sun, Apr 24, 2016",CYHU,KBED,13:11,14:44,1.49 hrs,1.16 hrs,215.14 nm,23.73 gal,15.94 gal/hr,0.11 gal/nm,7017 msl,177 kts
"Fri, Apr 22, 2016",KBED,CYHU,14:04,16:01,1.85 hrs,1.49 hrs,237.06 nm,26.79 gal,14.47 gal/hr,0.11 gal/nm,8025 msl,152 kts
"Fri, Apr 22, 2016",KBED,KBED,13:52,13:54,0.02 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Thu, Apr 21, 2016",KASH,KBED,12:47,13:09,0.35 hrs,0.21 hrs,30.29 nm,3.97 gal,11.24 gal/hr,0.13 gal/nm,2572 msl,136 kts
"Thu, Apr 21, 2016",KHFD,KASH,11:48,12:27,0.61 hrs,0.49 hrs,85.72 nm,9.78 gal,16.11 gal/hr,0.11 gal/nm,5513 msl,168 kts
"Thu, Apr 21, 2016",KBED,KHFD,08:53,09:35,0.66 hrs,0.49 hrs,75.76 nm,9.78 gal,14.81 gal/hr,0.13 gal/nm,6524 msl,148 kts
"Wed, Apr 20, 2016",KBED,KBED,11:01,11:08,0.12 hrs,0.00 hrs,0.00 nm,0.32 gal,2.76 gal/hr,0.00 gal/nm,0 msl,0 kts
"Wed, Apr 20, 2016",CYTZ,KBED,07:01,10:44,2.56 hrs,2.18 hrs,374.82 nm,44.67 gal,17.43 gal/hr,0.12 gal/nm,13017 msl,163 kts
"Wed, Apr 20, 2016",,,06:12,06:12,0 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Mon, Apr 18, 2016",KPVD,CYTZ,09:38,12:23,2.62 hrs,2.36 hrs,382.74 nm,36.67 gal,14.00 gal/hr,0.10 gal/nm,8029 msl,155 kts
"Mon, Apr 18, 2016",,,09:23,09:23,0 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Sun, Apr 17, 2016",,,10:10,10:10,0 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Sun, Apr 17, 2016",,,09:59,10:00,0 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Sun, Apr 17, 2016",KBED,KPVD,09:11,10:11,0.77 hrs,0.45 hrs,66.66 nm,8.08 gal,10.56 gal/hr,0.12 gal/nm,3012 msl,132 kts
"Sat, Apr 16, 2016",KBED,KBED,10:43,12:13,0.48 hrs,0.32 hrs,34.20 nm,7.92 gal,16.62 gal/hr,0.23 gal/nm,1277 msl,100 kts
"Fri, Apr 8, 2016",,,16:30,16:30,0.01 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Fri, Apr 8, 2016",KBED,KBED,14:48,14:50,0.04 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Fri, Apr 8, 2016",KBED,KBED,14:17,16:27,2.07 hrs,1.46 hrs,214.56 nm,22.61 gal,10.90 gal/hr,0.11 gal/nm,3304 msl,140 kts
"Wed, Apr 6, 2016",KACK,KBED,13:14,14:00,0.74 hrs,0.60 hrs,97.49 nm,11.98 gal,16.26 gal/hr,0.12 gal/nm,6513 msl,155 kts
"Wed, Apr 6, 2016",KBED,KACK,11:28,12:12,0.7 hrs,0.55 hrs,94.41 nm,11.04 gal,15.70 gal/hr,0.12 gal/nm,5522 msl,163 kts
"Wed, Apr 6, 2016",KBED,KBED,11:18,11:27,0.14 hrs,0.00 hrs,0.00 nm,0.33 gal,2.32 gal/hr,0.00 gal/nm,0 msl,0 kts
"Wed, Apr 6, 2016",KBED,KBED,11:17,11:18,0.02 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Tue, Mar 29, 2016",KBED,KBED,17:09,18:48,0.63 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Sun, Mar 27, 2016",,,10:14,10:15,0.01 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Sun, Mar 27, 2016",KBED,KBED,09:28,10:28,0.1 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Sat, Mar 19, 2016",KCQX,KBED,11:30,12:15,0.72 hrs,0.56 hrs,84.39 nm,11.33 gal,15.66 gal/hr,0.13 gal/nm,4510 msl,143 kts
"Sat, Mar 19, 2016",KBED,KCQX,09:23,10:05,0.68 hrs,0.50 hrs,87.77 nm,10.01 gal,14.68 gal/hr,0.11 gal/nm,5514 msl,168 kts
"Thu, Mar 17, 2016",KBED,KBED,11:51,12:07,0.25 hrs,0.12 hrs,12.70 nm,2.15 gal,8.61 gal/hr,0.17 gal/nm,1263 msl,100 kts
"Thu, Mar 17, 2016",,,11:48,11:48,0 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Thu, Mar 17, 2016",KBED,KBED,10:07,11:12,1.03 hrs,0.76 hrs,123.71 nm,15.16 gal,14.76 gal/hr,0.12 gal/nm,4024 msl,153 kts
"Wed, Mar 16, 2016",KTEB,KBED,13:49,15:07,1.25 hrs,0.96 hrs,166.37 nm,19.29 gal,15.49 gal/hr,0.12 gal/nm,5517 msl,166 kts
"Wed, Mar 16, 2016",KBED,KTEB,06:17,08:29,1.15 hrs,0.96 hrs,162.39 nm,36.97 gal,32.20 gal/hr,0.23 gal/nm,6509 msl,163 kts
"Wed, Mar 16, 2016",,,06:16,06:16,0.01 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Tue, Mar 15, 2016",KANP,KBED,13:17,15:41,2.27 hrs,2.06 hrs,338.22 nm,30.84 gal,13.59 gal/hr,0.09 gal/nm,7017 msl,155 kts
"Tue, Mar 15, 2016",,,13:15,13:16,0.01 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Tue, Mar 15, 2016",,,13:08,13:09,0.01 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Tue, Mar 15, 2016",KANP,KANP,11:33,11:36,0.06 hrs,0.00 hrs,0.00 nm,0.19 gal,3.33 gal/hr,0.00 gal/nm,0 msl,0 kts
"Tue, Mar 15, 2016",,,11:29,11:29,0.01 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Fri, Mar 11, 2016",KANP,KANP,16:43,16:45,0.04 hrs,0.00 hrs,0.00 nm,0.13 gal,3.38 gal/hr,0.00 gal/nm,0 msl,0 kts
"Fri, Mar 11, 2016",KPVD,KANP,14:16,16:35,2.2 hrs,1.88 hrs,308.11 nm,30.20 gal,13.72 gal/hr,0.10 gal/nm,8028 msl,156 kts
"Fri, Mar 11, 2016",,,14:00,14:01,0.01 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Thu, Mar 10, 2016",B24,KPVD,16:20,17:59,1.56 hrs,1.23 hrs,224.31 nm,19.75 gal,12.66 gal/hr,0.09 gal/nm,6035 msl,172 kts
"Thu, Mar 10, 2016",,,16:05,16:06,0.02 hrs,0.00 hrs,0.00 nm,0.10 gal,4.99 gal/hr,0.00 gal/nm,0 msl,0 kts
"Thu, Mar 10, 2016",,,16:02,16:02,0 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Wed, Mar 9, 2016",B24,B24,17:16,17:18,0.02 hrs,0.00 hrs,0.00 nm,0.06 gal,2.69 gal/hr,0.00 gal/nm,0 msl,0 kts
"Wed, Mar 9, 2016",KPVD,B24,15:20,17:04,1.67 hrs,1.49 hrs,211.21 nm,22.13 gal,13.28 gal/hr,0.10 gal/nm,6021 msl,137 kts
"Wed, Mar 9, 2016",,,15:09,15:10,0.01 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Tue, Mar 8, 2016",KPVD,KPVD,16:04,16:57,0.85 hrs,0.48 hrs,61.23 nm,8.25 gal,9.77 gal/hr,0.13 gal/nm,2056 msl,120 kts
"Tue, Mar 8, 2016",,,15:56,15:57,0.01 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Mon, Mar 7, 2016",KEWB,KPVD,13:55,14:22,0.42 hrs,0.18 hrs,22.74 nm,3.95 gal,9.37 gal/hr,0.17 gal/nm,2208 msl,119 kts
"Mon, Mar 7, 2016",,,13:48,13:48,0.01 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Mon, Mar 7, 2016",KPVD,KEWB,12:01,12:36,0.58 hrs,0.29 hrs,37.23 nm,5.42 gal,9.39 gal/hr,0.15 gal/nm,3022 msl,124 kts
"Mon, Mar 7, 2016",,,11:51,11:52,0.01 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Sun, Mar 6, 2016",KPVD,KPVD,16:08,16:10,0.04 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Sun, Mar 6, 2016",KPVD,KPVD,16:05,16:07,0.02 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Sun, Mar 6, 2016",KBED,KPVD,09:45,11:31,1.64 hrs,1.28 hrs,188.59 nm,19.01 gal,11.58 gal/hr,0.10 gal/nm,2683 msl,135 kts
"Sun, Mar 6, 2016",,,09:27,09:28,0.01 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Sat, Mar 5, 2016",KHVN,KBED,13:29,14:19,0.79 hrs,0.65 hrs,107.13 nm,12.68 gal,16.02 gal/hr,0.12 gal/nm,5517 msl,157 kts
"Sat, Mar 5, 2016",KBED,KHVN,11:26,12:25,0.93 hrs,0.72 hrs,123.98 nm,14.27 gal,15.31 gal/hr,0.12 gal/nm,4523 msl,166 kts
"Thu, Feb 25, 2016",KPWM,KBED,12:58,13:46,0.77 hrs,0.63 hrs,86.36 nm,12.39 gal,16.12 gal/hr,0.14 gal/nm,4028 msl,132 kts
"Thu, Feb 25, 2016",KBED,KPWM,10:59,11:42,0.69 hrs,0.46 hrs,92.59 nm,9.43 gal,13.63 gal/hr,0.10 gal/nm,5025 msl,191 kts
"Tue, Feb 23, 2016",KASH,KBED,13:41,13:58,0.28 hrs,0.16 hrs,22.20 nm,3.22 gal,11.45 gal/hr,0.15 gal/nm,2013 msl,137 kts
"Tue, Feb 23, 2016",KBED,KASH,13:04,14:04,0.32 hrs,0.18 hrs,26.07 nm,3.60 gal,11.15 gal/hr,0.14 gal/nm,2025 msl,140 kts
"Tue, Feb 23, 2016",KBED,KBED,11:44,13:04,1.28 hrs,0.86 hrs,112.82 nm,14.44 gal,11.28 gal/hr,0.13 gal/nm,4554 msl,125 kts
"Tue, Feb 23, 2016",,,11:30,11:30,0.01 hrs,0.00 hrs,0.00 nm,0.00 gal,0.00 gal/hr,0.00 gal/nm,0 msl,0 kts
"Sun, Feb 21, 2016",KPWM,KBED,20:04,21:02,0.94 hrs,0.54 hrs,85.07 nm,10.81 gal,11.57 gal/hr,0.13 gal/nm,4012 msl,152 kts
"Sun, Feb 21, 2016",KNHZ,KPWM,17:44,18:12,0.46 hrs,0.20 hrs,27.36 nm,4.30 gal,9.41 gal/hr,0.16 gal/nm,2483 msl,129 kts
"Sun, Feb 21, 2016",KBED,KNHZ,15:09,16:15,1.07 hrs,0.69 hrs,113.79 nm,14.35 gal,13.47 gal/hr,0.13 gal/nm,7020 msl,158 kts
